,x,y,z
E16-18h_a_S09_35180x103500-slice8,-2.634565426591905,-1.4138119111324798,7.999999999999545
E16-18h_a_S09_35180x103520-slice8,-2.4358036234330696,-0.43376408290926055,7.999999999999545
E16-18h_a_S09_35180x103540-slice8,-2.237041820274234,0.5462837453139586,7.999999999999545
E16-18h_a_S09_35180x103560-slice8,-2.0382800171153987,1.5263315735371779,7.999999999999545
E16-18h_a_S09_35180x103580-slice8,-1.8395182139565631,2.5063794017603973,7.999999999999545
E16-18h_a_S09_35180x103600-slice8,-1.6407564107977277,3.4864272299836165,7.999999999999545
E16-18h_a_S09_35180x103620-slice8,-1.441994607638892,4.466475058206836,7.999999999999545
E16-18h_a_S09_35180x103640-slice8,-1.2432328044800567,5.4465228864300546,7.999999999999545
E16-18h_a_S09_35180x103660-slice8,-1.0444710013212213,6.426570714653274,7.999999999999545
E16-18h_a_S09_35180x103680-slice8,-0.8457091981623858,7.406618542876493,7.999999999999545
E16-18h_a_S09_35180x103700-slice8,-0.6469473950035503,8.386666371099713,7.999999999999545
E16-18h_a_S09_35180x103720-slice8,-0.44818559184471474,9.366714199322931,7.999999999999545
E16-18h_a_S09_35180x103740-slice8,-0.24942378868587928,10.34676202754615,7.999999999999545
E16-18h_a_S09_35180x103760-slice8,-0.050661985527043776,11.32680985576937,7.999999999999545
E16-18h_a_S09_35180x103780-slice8,0.1480998176317917,12.30685768399259,7.999999999999545
E16-18h_a_S09_35200x103280-slice8,-3.840897433115876,-12.393099824746727,7.999999999999545
E16-18h_a_S09_35200x103300-slice8,-3.6421356299570404,-11.413051996523508,7.999999999999545
E16-18h_a_S09_35200x103320-slice8,-3.4433738267982053,-10.433004168300288,7.999999999999545
E16-18h_a_S09_35200x103340-slice8,-3.2446120236393696,-9.452956340077069,7.999999999999545
E16-18h_a_S09_35200x103360-slice8,-3.045850220480534,-8.47290851185385,7.999999999999545
E16-18h_a_S09_35200x103380-slice8,-2.8470884173216984,-7.492860683630631,7.999999999999545
E16-18h_a_S09_35200x103400-slice8,-2.648326614162863,-6.512812855407412,7.999999999999545
E16-18h_a_S09_35200x103420-slice8,-2.4495648110040276,-5.532765027184192,7.999999999999545
E16-18h_a_S09_35200x103440-slice8,-2.250803007845192,-4.552717198960973,7.999999999999545
E16-18h_a_S09_35200x103460-slice8,-2.0520412046863568,-3.5726693707377537,7.999999999999545
E16-18h_a_S09_35200x103480-slice8,-1.8532794015275211,-2.5926215425145345,7.999999999999545
E16-18h_a_S09_35200x103500-slice8,-1.6545175983686857,-1.6125737142913155,7.999999999999545
E16-18h_a_S09_35200x103520-slice8,-1.45575579520985,-0.6325258860680961,7.999999999999545
E16-18h_a_S09_35200x103540-slice8,-1.2569939920510147,0.3475219421551231,7.999999999999545
E16-18h_a_S09_35200x103560-slice8,-1.0582321888921793,1.3275697703783422,7.999999999999545
E16-18h_a_S09_35200x103580-slice8,-0.8594703857333437,2.3076175986015617,7.999999999999545
E16-18h_a_S09_35200x103600-slice8,-0.6607085825745083,3.287665426824781,7.999999999999545
E16-18h_a_S09_35200x103620-slice8,-0.46194677941567275,4.267713255048,7.999999999999545
E16-18h_a_S09_35200x103640-slice8,-0.26318497625683723,5.247761083271219,7.999999999999545
E16-18h_a_S09_35200x103660-slice8,-0.06442317309800176,6.227808911494439,7.999999999999545
E16-18h_a_S09_35200x103680-slice8,0.1343386300608337,7.207856739717657,7.999999999999545
E16-18h_a_S09_35200x103700-slice8,0.3331004332196692,8.187904567940876,7.999999999999545
E16-18h_a_S09_35200x103720-slice8,0.5318622363785047,9.167952396164097,7.999999999999545
E16-18h_a_S09_35200x103740-slice8,0.7306240395373402,10.148000224387316,7.999999999999545
E16-18h_a_S09_35200x103760-slice8,0.9293858426961756,11.128048052610534,7.999999999999545
E16-18h_a_S09_35200x103780-slice8,1.1281476458550113,12.108095880833753,7.999999999999545
E16-18h_a_S09_35220x103280-slice8,-2.8608496048926564,-12.591861627905562,7.999999999999545
E16-18h_a_S09_35220x103300-slice8,-2.6620878017338208,-11.611813799682343,7.999999999999545
E16-18h_a_S09_35220x103320-slice8,-2.4633259985749856,-10.631765971459124,7.999999999999545
E16-18h_a_S09_35220x103340-slice8,-2.26456419541615,-9.651718143235906,7.999999999999545
E16-18h_a_S09_35220x103360-slice8,-2.0658023922573143,-8.671670315012685,7.999999999999545
E16-18h_a_S09_35220x103380-slice8,-1.867040589098479,-7.691622486789466,7.999999999999545
E16-18h_a_S09_35220x103400-slice8,-1.6682787859396435,-6.7115746585662475,7.999999999999545
E16-18h_a_S09_35220x103420-slice8,-1.469516982780808,-5.731526830343028,7.999999999999545
E16-18h_a_S09_35220x103440-slice8,-1.2707551796219725,-4.751479002119809,7.999999999999545
E16-18h_a_S09_35220x103460-slice8,-1.071993376463137,-3.7714311738965893,7.999999999999545
E16-18h_a_S09_35220x103480-slice8,-0.8732315733043016,-2.79138334567337,7.999999999999545
E16-18h_a_S09_35220x103500-slice8,-0.674469770145466,-1.8113355174501509,7.999999999999545
E16-18h_a_S09_35220x103520-slice8,-0.47570796698663054,-0.8312876892269317,7.999999999999545
E16-18h_a_S09_35220x103540-slice8,-0.2769461638277951,0.14876013899628748,7.999999999999545
E16-18h_a_S09_35220x103560-slice8,-0.07818436066895958,1.1288079672195068,7.999999999999545
E16-18h_a_S09_35220x103580-slice8,0.12057744248987591,2.108855795442726,7.999999999999545
E16-18h_a_S09_35220x103600-slice8,0.3193392456487114,3.0889036236659453,7.999999999999545
E16-18h_a_S09_35220x103620-slice8,0.5181010488075469,4.0689514518891645,7.999999999999545
E16-18h_a_S09_35220x103640-slice8,0.7168628519663823,5.048999280112383,7.999999999999545
E16-18h_a_S09_35220x103660-slice8,0.9156246551252178,6.029047108335603,7.999999999999545
E16-18h_a_S09_35220x103680-slice8,1.1143864582840532,7.009094936558822,7.999999999999545
E16-18h_a_S09_35220x103700-slice8,1.3131482614428889,7.989142764782041,7.999999999999545
E16-18h_a_S09_35220x103720-slice8,1.5119100646017243,8.96919059300526,7.999999999999545
E16-18h_a_S09_35220x103740-slice8,1.71067186776056,9.949238421228479,7.999999999999545
E16-18h_a_S09_35220x103760-slice8,1.9094336709193953,10.9292862494517,7.999999999999545
E16-18h_a_S09_35220x103780-slice8,2.1081954740782307,11.909334077674918,7.999999999999545
E16-18h_a_S09_35240x103280-slice8,-1.880801776669437,-12.790623431064398,7.999999999999545
E16-18h_a_S09_35240x103300-slice8,-1.6820399735106013,-11.81057560284118,7.999999999999545
E16-18h_a_S09_35240x103320-slice8,-1.483278170351766,-10.83052777461796,7.999999999999545
E16-18h_a_S09_35240x103340-slice8,-1.2845163671929305,-9.85047994639474,7.999999999999545
E16-18h_a_S09_35240x103360-slice8,-1.0857545640340949,-8.870432118171522,7.999999999999545
E16-18h_a_S09_35240x103380-slice8,-0.8869927608752595,-7.890384289948302,7.999999999999545
E16-18h_a_S09_35240x103400-slice8,-0.688230957716424,-6.910336461725083,7.999999999999545
E16-18h_a_S09_35240x103420-slice8,-0.4894691545575885,-5.930288633501863,7.999999999999545
E16-18h_a_S09_35240x103440-slice8,-0.290707351398753,-4.950240805278645,7.999999999999545
E16-18h_a_S09_35240x103460-slice8,-0.0919455482399175,-3.970192977055425,7.999999999999545
E16-18h_a_S09_35240x103480-slice8,0.10681625491891798,-2.9901451488322057,7.999999999999545
E16-18h_a_S09_35240x103500-slice8,0.30557805807775346,-2.0100973206089865,7.999999999999545
E16-18h_a_S09_35240x103520-slice8,0.5043398612365889,-1.0300494923857673,7.999999999999545
E16-18h_a_S09_35240x103540-slice8,0.7031016643954244,-0.05000166416254808,7.999999999999545
E16-18h_a_S09_35240x103560-slice8,0.90186346755426,0.9300461640606712,7.999999999999545
E16-18h_a_S09_35240x103580-slice8,1.1006252707130955,1.9100939922838904,7.999999999999545
E16-18h_a_S09_35240x103600-slice8,1.2993870738719309,2.8901418205071097,7.999999999999545
E16-18h_a_S09_35240x103620-slice8,1.4981488770307665,3.870189648730329,7.999999999999545
E16-18h_a_S09_35240x103640-slice8,1.696910680189602,4.850237476953548,7.999999999999545
E16-18h_a_S09_35240x103660-slice8,1.8956724833484373,5.830285305176767,7.999999999999545
E16-18h_a_S09_35240x103680-slice8,2.0944342865072727,6.810333133399986,7.999999999999545
E16-18h_a_S09_35240x103700-slice8,2.2931960896661083,7.790380961623206,7.999999999999545
E16-18h_a_S09_35240x103720-slice8,2.491957892824944,8.770428789846425,7.999999999999545
E16-18h_a_S09_35240x103740-slice8,2.690719695983779,9.750476618069644,7.999999999999545
E16-18h_a_S09_35240x103760-slice8,2.8894814991426148,10.730524446292863,7.999999999999545
E16-18h_a_S09_35240x103780-slice8,3.0882433023014504,11.710572274516082,7.999999999999545
E16-18h_a_S09_35260x103280-slice8,-0.9007539484462173,-12.989385234223233,7.999999999999545
E16-18h_a_S09_35260x103300-slice8,-0.7019921452873817,-12.009337406000014,7.999999999999545
E16-18h_a_S09_35260x103320-slice8,-0.5032303421285462,-11.029289577776796,7.999999999999545
E16-18h_a_S09_35260x103340-slice8,-0.30446853896971077,-10.049241749553575,7.999999999999545
E16-18h_a_S09_35260x103360-slice8,-0.10570673581087527,-9.069193921330356,7.999999999999545
E16-18h_a_S09_35260x103380-slice8,0.09305506734796022,-8.089146093107138,7.999999999999545
E16-18h_a_S09_35260x103400-slice8,0.2918168705067957,-7.109098264883918,7.999999999999545
E16-18h_a_S09_35260x103420-slice8,0.4905786736656312,-6.129050436660699,7.999999999999545
E16-18h_a_S09_35260x103440-slice8,0.6893404768244666,-5.149002608437479,7.999999999999545
E16-18h_a_S09_35260x103460-slice8,0.8881022799833022,-4.168954780214261,7.999999999999545
E16-18h_a_S09_35260x103480-slice8,1.0868640831421377,-3.1889069519910413,7.999999999999545
E16-18h_a_S09_35260x103500-slice8,1.285625886300973,-2.208859123767822,7.999999999999545
E16-18h_a_S09_35260x103520-slice8,1.4843876894598087,-1.2288112955446029,7.999999999999545
E16-18h_a_S09_35260x103540-slice8,1.683149492618644,-0.24876346732138363,7.999999999999545
E16-18h_a_S09_35260x103560-slice8,1.8819112957774795,0.7312843609018356,7.999999999999545
E16-18h_a_S09_35260x103580-slice8,2.080673098936315,1.7113321891250548,7.999999999999545
E16-18h_a_S09_35260x103600-slice8,2.2794349020951508,2.691380017348274,7.999999999999545
E16-18h_a_S09_35260x103620-slice8,2.478196705253986,3.6714278455714933,7.999999999999545
E16-18h_a_S09_35260x103640-slice8,2.6769585084128216,4.651475673794713,7.999999999999545
E16-18h_a_S09_35260x103660-slice8,2.875720311571657,5.631523502017932,7.999999999999545
E16-18h_a_S09_35260x103680-slice8,3.0744821147304924,6.611571330241151,7.999999999999545
E16-18h_a_S09_35260x103700-slice8,3.273243917889328,7.59161915846437,7.999999999999545
E16-18h_a_S09_35260x103720-slice8,3.4720057210481636,8.571666986687589,7.999999999999545
E16-18h_a_S09_35260x103740-slice8,3.670767524206999,9.55171481491081,7.999999999999545
E16-18h_a_S09_35260x103760-slice8,3.8695293273658344,10.531762643134028,7.999999999999545
E16-18h_a_S09_35260x103780-slice8,4.06829113052467,11.511810471357247,7.999999999999545
E16-18h_a_S09_35260x103800-slice8,4.267052933683505,12.491858299580466,7.999999999999545
E16-18h_a_S09_35280x103280-slice8,0.07929387977700246,-13.18814703738207,7.999999999999545
E16-18h_a_S09_35280x103300-slice8,0.27805568293583793,-12.20809920915885,7.999999999999545
E16-18h_a_S09_35280x103320-slice8,0.47681748609467345,-11.22805138093563,7.999999999999545
E16-18h_a_S09_35280x103340-slice8,0.675579289253509,-10.248003552712412,7.999999999999545
E16-18h_a_S09_35280x103360-slice8,0.8743410924123444,-9.267955724489193,7.999999999999545
E16-18h_a_S09_35280x103380-slice8,1.0731028955711799,-8.287907896265972,7.999999999999545
E16-18h_a_S09_35280x103400-slice8,1.2718646987300153,-7.3078600680427535,7.999999999999545
E16-18h_a_S09_35280x103420-slice8,1.470626501888851,-6.327812239819535,7.999999999999545
E16-18h_a_S09_35280x103440-slice8,1.6693883050476863,-5.347764411596315,7.999999999999545
E16-18h_a_S09_35280x103460-slice8,1.868150108206522,-4.367716583373096,7.999999999999545
E16-18h_a_S09_35280x103480-slice8,2.066911911365357,-3.387668755149877,7.999999999999545
E16-18h_a_S09_35280x103500-slice8,2.2656737145241928,-2.4076209269266577,7.999999999999545
E16-18h_a_S09_35280x103520-slice8,2.4644355176830284,-1.4275730987034385,7.999999999999545
E16-18h_a_S09_35280x103540-slice8,2.663197320841864,-0.44752527048021923,7.999999999999545
E16-18h_a_S09_35280x103560-slice8,2.861959124000699,0.532522557743,7.999999999999545
E16-18h_a_S09_35280x103580-slice8,3.060720927159535,1.5125703859662192,7.999999999999545
E16-18h_a_S09_35280x103600-slice8,3.2594827303183704,2.4926182141894384,7.999999999999545
E16-18h_a_S09_35280x103620-slice8,3.4582445334772056,3.4726660424126576,7.999999999999545
E16-18h_a_S09_35280x103640-slice8,3.6570063366360412,4.452713870635877,7.999999999999545
E16-18h_a_S09_35280x103660-slice8,3.855768139794877,5.432761698859096,7.999999999999545
E16-18h_a_S09_35280x103680-slice8,4.054529942953712,6.412809527082316,7.999999999999545
E16-18h_a_S09_35280x103700-slice8,4.253291746112548,7.392857355305535,7.999999999999545
E16-18h_a_S09_35280x103720-slice8,4.452053549271383,8.372905183528754,7.999999999999545
E16-18h_a_S09_35280x103740-slice8,4.650815352430219,9.352953011751973,7.999999999999545
E16-18h_a_S09_35280x103760-slice8,4.8495771555890546,10.333000839975192,7.999999999999545
E16-18h_a_S09_35280x103780-slice8,5.048338958747889,11.313048668198412,7.999999999999545
E16-18h_a_S09_35280x103800-slice8,5.247100761906725,12.293096496421631,7.999999999999545
E16-18h_a_S09_35300x103280-slice8,1.0593417080002216,-13.386908840540904,7.999999999999545
E16-18h_a_S09_35300x103300-slice8,1.2581035111590573,-12.406861012317686,7.999999999999545
E16-18h_a_S09_35300x103320-slice8,1.4568653143178927,-11.426813184094467,7.999999999999545
E16-18h_a_S09_35300x103340-slice8,1.655627117476728,-10.446765355871246,7.999999999999545
E16-18h_a_S09_35300x103360-slice8,1.8543889206355637,-9.466717527648028,7.999999999999545
E16-18h_a_S09_35300x103380-slice8,2.053150723794399,-8.486669699424809,7.999999999999545
E16-18h_a_S09_35300x103400-slice8,2.2519125269532347,-7.506621871201589,7.999999999999545
E16-18h_a_S09_35300x103420-slice8,2.45067433011207,-6.52657404297837,7.999999999999545
E16-18h_a_S09_35300x103440-slice8,2.6494361332709055,-5.546526214755151,7.999999999999545
E16-18h_a_S09_35300x103460-slice8,2.848197936429741,-4.566478386531932,7.999999999999545
E16-18h_a_S09_35300x103480-slice8,3.0469597395885764,-3.5864305583087126,7.999999999999545
E16-18h_a_S09_35300x103500-slice8,3.245721542747412,-2.6063827300854934,7.999999999999545
E16-18h_a_S09_35300x103520-slice8,3.4444833459062476,-1.626334901862274,7.999999999999545
E16-18h_a_S09_35300x103540-slice8,3.6432451490650832,-0.6462870736390548,7.999999999999545
E16-18h_a_S09_35300x103560-slice8,3.8420069522239184,0.3337607545841645,7.999999999999545
E16-18h_a_S09_35300x103580-slice8,4.040768755382754,1.3138085828073838,7.999999999999545
E16-18h_a_S09_35300x103600-slice8,4.239530558541589,2.293856411030603,7.999999999999545
E16-18h_a_S09_35300x103620-slice8,4.438292361700425,3.273904239253822,7.999999999999545
E16-18h_a_S09_35300x103640-slice8,4.6370541648592605,4.253952067477042,7.999999999999545
E16-18h_a_S09_35300x103660-slice8,4.835815968018096,5.2339998957002605,7.999999999999545
E16-18h_a_S09_35300x103680-slice8,5.034577771176932,6.21404772392348,7.999999999999545
E16-18h_a_S09_35300x103700-slice8,5.233339574335767,7.194095552146699,7.999999999999545
E16-18h_a_S09_35300x103720-slice8,5.432101377494602,8.174143380369918,7.999999999999545
E16-18h_a_S09_35300x103740-slice8,5.630863180653438,9.154191208593138,7.999999999999545
E16-18h_a_S09_35300x103760-slice8,5.829624983812273,10.134239036816357,7.999999999999545
E16-18h_a_S09_35300x103780-slice8,6.028386786971109,11.114286865039576,7.999999999999545
E16-18h_a_S09_35300x103800-slice8,6.227148590129945,12.094334693262795,7.999999999999545
E16-18h_a_S09_35320x103280-slice8,2.0393895362234415,-13.585670643699741,7.999999999999545
E16-18h_a_S09_35320x103300-slice8,2.2381513393822767,-12.60562281547652,7.999999999999545
E16-18h_a_S09_35320x103320-slice8,2.4369131425411124,-11.625574987253302,7.999999999999545
E16-18h_a_S09_35320x103340-slice8,2.635674945699948,-10.645527159030083,7.999999999999545
E16-18h_a_S09_35320x103360-slice8,2.834436748858783,-9.665479330806864,7.999999999999545
E16-18h_a_S09_35320x103380-slice8,3.033198552017619,-8.685431502583643,7.999999999999545
E16-18h_a_S09_35320x103400-slice8,3.2319603551764544,-7.705383674360425,7.999999999999545
E16-18h_a_S09_35320x103420-slice8,3.4307221583352896,-6.725335846137206,7.999999999999545
E16-18h_a_S09_35320x103440-slice8,3.629483961494125,-5.745288017913986,7.999999999999545
E16-18h_a_S09_35320x103460-slice8,3.828245764652961,-4.7652401896907675,7.999999999999545
E16-18h_a_S09_35320x103480-slice8,4.027007567811796,-3.7851923614675482,7.999999999999545
E16-18h_a_S09_35320x103500-slice8,4.225769370970632,-2.805144533244329,7.999999999999545
E16-18h_a_S09_35320x103520-slice8,4.424531174129467,-1.8250967050211095,7.999999999999545
E16-18h_a_S09_35320x103540-slice8,4.623292977288303,-0.8450488767978904,7.999999999999545
E16-18h_a_S09_35320x103560-slice8,4.8220547804471385,0.13499895142532883,7.999999999999545
E16-18h_a_S09_35320x103580-slice8,5.020816583605973,1.1150467796485481,7.999999999999545
E16-18h_a_S09_35320x103600-slice8,5.219578386764809,2.095094607871767,7.999999999999545
E16-18h_a_S09_35320x103620-slice8,5.4183401899236445,3.0751424360949864,7.999999999999545
E16-18h_a_S09_35320x103640-slice8,5.61710199308248,4.055190264318206,7.999999999999545
E16-18h_a_S09_35320x103660-slice8,5.815863796241316,5.035238092541425,7.999999999999545
E16-18h_a_S09_35320x103680-slice8,6.014625599400151,6.0152859207646445,7.999999999999545
E16-18h_a_S09_35320x103700-slice8,6.213387402558987,6.995333748987863,7.999999999999545
E16-18h_a_S09_35320x103720-slice8,6.412149205717822,7.975381577211083,7.999999999999545
E16-18h_a_S09_35320x103740-slice8,6.610911008876657,8.955429405434302,7.999999999999545
E16-18h_a_S09_35320x103760-slice8,6.809672812035493,9.93547723365752,7.999999999999545
E16-18h_a_S09_35320x103780-slice8,7.008434615194329,10.915525061880741,7.999999999999545
E16-18h_a_S09_35320x103800-slice8,7.207196418353164,11.89557289010396,7.999999999999545
E16-18h_a_S09_35340x103280-slice8,3.019437364446661,-13.784432446858576,7.999999999999545
E16-18h_a_S09_35340x103300-slice8,3.2181991676054964,-12.804384618635357,7.999999999999545
E16-18h_a_S09_35340x103320-slice8,3.416960970764332,-11.824336790412138,7.999999999999545
E16-18h_a_S09_35340x103340-slice8,3.6157227739231677,-10.844288962188918,7.999999999999545
E16-18h_a_S09_35340x103360-slice8,3.814484577082003,-9.864241133965699,7.999999999999545
E16-18h_a_S09_35340x103380-slice8,4.0132463802408385,-8.88419330574248,7.999999999999545
E16-18h_a_S09_35340x103400-slice8,4.212008183399674,-7.90414547751926,7.999999999999545
E16-18h_a_S09_35340x103420-slice8,4.41076998655851,-6.9240976492960415,7.999999999999545
E16-18h_a_S09_35340x103440-slice8,4.609531789717345,-5.944049821072822,7.999999999999545
E16-18h_a_S09_35340x103460-slice8,4.80829359287618,-4.964001992849603,7.999999999999545
E16-18h_a_S09_35340x103480-slice8,5.007055396035016,-3.983954164626384,7.999999999999545
E16-18h_a_S09_35340x103500-slice8,5.205817199193851,-3.0039063364031646,7.999999999999545
E16-18h_a_S09_35340x103520-slice8,5.404579002352687,-2.0238585081799454,7.999999999999545
E16-18h_a_S09_35340x103540-slice8,5.603340805511523,-1.043810679956726,7.999999999999545
E16-18h_a_S09_35340x103560-slice8,5.802102608670358,-0.06376285173350679,7.999999999999545
E16-18h_a_S09_35340x103580-slice8,6.000864411829193,0.9162849764897124,7.999999999999545
E16-18h_a_S09_35340x103600-slice8,6.199626214988029,1.8963328047129318,7.999999999999545
E16-18h_a_S09_35340x103620-slice8,6.398388018146864,2.8763806329361508,7.999999999999545
E16-18h_a_S09_35340x103640-slice8,6.5971498213057,3.85642846115937,7.999999999999545
E16-18h_a_S09_35340x103660-slice8,6.7959116244645354,4.836476289382589,7.999999999999545
E16-18h_a_S09_35340x103680-slice8,6.994673427623371,5.816524117605809,7.999999999999545
E16-18h_a_S09_35340x103700-slice8,7.193435230782207,6.796571945829028,7.999999999999545
E16-18h_a_S09_35340x103720-slice8,7.392197033941041,7.776619774052247,7.999999999999545
E16-18h_a_S09_35340x103740-slice8,7.590958837099877,8.756667602275467,7.999999999999545
E16-18h_a_S09_35340x103760-slice8,7.789720640258713,9.736715430498686,7.999999999999545
E16-18h_a_S09_35340x103780-slice8,7.988482443417548,10.716763258721905,7.999999999999545
E16-18h_a_S09_35340x103800-slice8,8.187244246576384,11.696811086945123,7.999999999999545
E16-18h_a_S09_35360x103280-slice8,3.999485192669881,-13.983194250017412,7.999999999999545
E16-18h_a_S09_35360x103300-slice8,4.1982469958287165,-13.003146421794192,7.999999999999545
E16-18h_a_S09_35360x103320-slice8,4.397008798987551,-12.023098593570973,7.999999999999545
E16-18h_a_S09_35360x103340-slice8,4.595770602146387,-11.043050765347754,7.999999999999545
E16-18h_a_S09_35360x103360-slice8,4.7945324053052225,-10.063002937124535,7.999999999999545
E16-18h_a_S09_35360x103380-slice8,4.993294208464058,-9.082955108901315,7.999999999999545
E16-18h_a_S09_35360x103400-slice8,5.192056011622894,-8.102907280678096,7.999999999999545
E16-18h_a_S09_35360x103420-slice8,5.390817814781729,-7.122859452454877,7.999999999999545
E16-18h_a_S09_35360x103440-slice8,5.589579617940565,-6.1428116242316575,7.999999999999545
E16-18h_a_S09_35360x103460-slice8,5.7883414210994,-5.162763796008439,7.999999999999545
E16-18h_a_S09_35360x103480-slice8,5.987103224258235,-4.182715967785219,7.999999999999545
E16-18h_a_S09_35360x103500-slice8,6.185865027417071,-3.202668139562,7.999999999999545
E16-18h_a_S09_35360x103520-slice8,6.384626830575907,-2.2226203113387806,7.999999999999545
E16-18h_a_S09_35360x103540-slice8,6.583388633734742,-1.2425724831155613,7.999999999999545
E16-18h_a_S09_35360x103560-slice8,6.782150436893578,-0.26252465489234217,7.999999999999545
E16-18h_a_S09_35360x103580-slice8,6.980912240052413,0.717523173330877,7.999999999999545
E16-18h_a_S09_35360x103600-slice8,7.179674043211248,1.6975710015540963,7.999999999999545
E16-18h_a_S09_35360x103620-slice8,7.378435846370084,2.6776188297773156,7.999999999999545
E16-18h_a_S09_35360x103640-slice8,7.5771976495289195,3.657666658000535,7.999999999999545
E16-18h_a_S09_35360x103660-slice8,7.775959452687755,4.637714486223754,7.999999999999545
E16-18h_a_S09_35360x103680-slice8,7.974721255846591,5.617762314446973,7.999999999999545
E16-18h_a_S09_35360x103700-slice8,8.173483059005425,6.597810142670192,7.999999999999545
E16-18h_a_S09_35360x103720-slice8,8.372244862164262,7.577857970893412,7.999999999999545
E16-18h_a_S09_35360x103740-slice8,8.571006665323097,8.55790579911663,7.999999999999545
E16-18h_a_S09_35360x103760-slice8,8.769768468481933,9.53795362733985,7.999999999999545
E16-18h_a_S09_35360x103780-slice8,8.968530271640768,10.51800145556307,7.999999999999545
E16-18h_a_S09_35360x103800-slice8,9.167292074799603,11.498049283786289,7.999999999999545
E16-18h_a_S09_35380x103300-slice8,5.178294824051936,-13.201908224953028,7.999999999999545
E16-18h_a_S09_35380x103320-slice8,5.377056627210771,-12.22186039672981,7.999999999999545
E16-18h_a_S09_35380x103340-slice8,5.575818430369607,-11.241812568506589,7.999999999999545
E16-18h_a_S09_35380x103360-slice8,5.774580233528442,-10.26176474028337,7.999999999999545
E16-18h_a_S09_35380x103380-slice8,5.973342036687278,-9.281716912060151,7.999999999999545
E16-18h_a_S09_35380x103400-slice8,6.172103839846113,-8.301669083836932,7.999999999999545
E16-18h_a_S09_35380x103420-slice8,6.370865643004949,-7.321621255613713,7.999999999999545
E16-18h_a_S09_35380x103440-slice8,6.569627446163785,-6.341573427390493,7.999999999999545
E16-18h_a_S09_35380x103460-slice8,6.768389249322619,-5.361525599167274,7.999999999999545
E16-18h_a_S09_35380x103480-slice8,6.967151052481455,-4.381477770944055,7.999999999999545
E16-18h_a_S09_35380x103500-slice8,7.165912855640291,-3.4014299427208354,7.999999999999545
E16-18h_a_S09_35380x103520-slice8,7.364674658799126,-2.421382114497616,7.999999999999545
E16-18h_a_S09_35380x103540-slice8,7.563436461957962,-1.441334286274397,7.999999999999545
E16-18h_a_S09_35380x103560-slice8,7.762198265116798,-0.4612864580511778,7.999999999999545
E16-18h_a_S09_35380x103580-slice8,7.960960068275632,0.5187613701720414,7.999999999999545
E16-18h_a_S09_35380x103600-slice8,8.159721871434469,1.4988091983952607,7.999999999999545
E16-18h_a_S09_35380x103620-slice8,8.358483674593304,2.47885702661848,7.999999999999545
E16-18h_a_S09_35380x103640-slice8,8.557245477752138,3.458904854841699,7.999999999999545
E16-18h_a_S09_35380x103660-slice8,8.756007280910975,4.438952683064918,7.999999999999545
E16-18h_a_S09_35380x103680-slice8,8.95476908406981,5.419000511288138,7.999999999999545
E16-18h_a_S09_35380x103700-slice8,9.153530887228646,6.399048339511356,7.999999999999545
E16-18h_a_S09_35380x103720-slice8,9.35229269038748,7.379096167734576,7.999999999999545
E16-18h_a_S09_35380x103740-slice8,9.551054493546317,8.359143995957796,7.999999999999545
E16-18h_a_S09_35380x103760-slice8,9.749816296705152,9.339191824181015,7.999999999999545
E16-18h_a_S09_35380x103780-slice8,9.948578099863987,10.319239652404233,7.999999999999545
E16-18h_a_S09_35380x103800-slice8,10.147339903022823,11.299287480627452,7.999999999999545
E16-18h_a_S09_35400x103300-slice8,6.158342652275156,-13.400670028111863,7.999999999999545
E16-18h_a_S09_35400x103320-slice8,6.357104455433991,-12.420622199888644,7.999999999999545
E16-18h_a_S09_35400x103340-slice8,6.555866258592826,-11.440574371665425,7.999999999999545
E16-18h_a_S09_35400x103360-slice8,6.754628061751662,-10.460526543442207,7.999999999999545
E16-18h_a_S09_35400x103380-slice8,6.9533898649104975,-9.480478715218986,7.999999999999545
E16-18h_a_S09_35400x103400-slice8,7.152151668069333,-8.500430886995767,7.999999999999545
E16-18h_a_S09_35400x103420-slice8,7.350913471228169,-7.520383058772548,7.999999999999545
E16-18h_a_S09_35400x103440-slice8,7.549675274387004,-6.540335230549329,7.999999999999545
E16-18h_a_S09_35400x103460-slice8,7.748437077545839,-5.56028740232611,7.999999999999545
E16-18h_a_S09_35400x103480-slice8,7.947198880704675,-4.58023957410289,7.999999999999545
E16-18h_a_S09_35400x103500-slice8,8.14596068386351,-3.600191745879671,7.999999999999545
E16-18h_a_S09_35400x103520-slice8,8.344722487022345,-2.620143917656452,7.999999999999545
E16-18h_a_S09_35400x103540-slice8,8.543484290181182,-1.6400960894332326,7.999999999999545
E16-18h_a_S09_35400x103560-slice8,8.742246093340016,-0.6600482612100135,7.999999999999545
E16-18h_a_S09_35400x103580-slice8,8.941007896498853,0.3199995670132058,7.999999999999545
E16-18h_a_S09_35400x103600-slice8,9.139769699657688,1.300047395236425,7.999999999999545
E16-18h_a_S09_35400x103620-slice8,9.338531502816524,2.2800952234596443,7.999999999999545
E16-18h_a_S09_35400x103640-slice8,9.537293305975359,3.2601430516828636,7.999999999999545
E16-18h_a_S09_35400x103660-slice8,9.736055109134194,4.240190879906082,7.999999999999545
E16-18h_a_S09_35400x103680-slice8,9.93481691229303,5.220238708129302,7.999999999999545
