,CNS,amnioserosa,epidermis,fat body,foregut,hindgut,midgut,muscle,oenocyte,plasmatocytes,proventriculus,salivary gland,sensory nervous system,tracheal system,ubiquitous,yolk nuclei
E16-18h_a_S01_15160x106660-slice0,0.00025666086,5.701228e-07,0.11077794,0.19309261,2.5184266e-07,0.0024812014,0.113225244,0.2041479,0.052522957,0.00010805862,0.17295304,0.017313583,6.9759594e-06,5.1629984e-05,0.08151633,0.05154505
E16-18h_a_S01_15160x106680-slice0,5.55315e-05,0.00024897474,0.049850907,0.016942618,2.0567974e-08,0.14578293,0.18738098,0.3554694,0.0012460145,0.044910256,0.06310481,7.023076e-08,7.666746e-05,8.544133e-05,0.00247831,0.13236703
E16-18h_a_S01_15160x106700-slice0,1.9595797e-08,5.2810884e-07,1.4965954e-05,0.20995508,6.0794405e-09,9.143148e-06,0.10715231,0.53361255,1.3679467e-05,0.002498754,0.0929236,1.945037e-06,2.9932675e-08,4.306845e-08,7.655362e-05,0.053740807
E16-18h_a_S01_15160x106720-slice0,2.4627504e-06,0.00028211082,3.5544122e-08,0.05725117,1.0501083e-06,1.1027947e-09,0.14794795,0.35727426,1.5675827e-06,0.13086665,0.06515187,4.7152054e-07,1.704489e-08,4.0524895e-08,4.2464806e-05,0.24117784
E16-18h_a_S01_15160x106740-slice0,3.5765588e-06,0.00045873196,2.0988549e-09,3.501328e-05,2.997107e-07,9.285875e-09,0.6398282,0.016222626,0.00019261858,0.14268468,0.19576418,1.654415e-05,1.8693303e-06,4.244138e-10,1.8062513e-08,0.004791603
E16-18h_a_S01_15160x106760-slice0,1.2781432e-07,2.2973022e-06,1.208965e-10,8.636773e-05,6.5864767e-09,1.5560188e-05,0.5836799,7.168042e-05,3.154436e-05,0.0009357506,0.32404682,7.5151605e-05,3.40968e-10,1.0609042e-05,2.9169241e-08,0.09104422
E16-18h_a_S01_15160x106780-slice0,3.6375658e-07,0.021372661,8.038825e-10,0.025375713,4.8956713e-06,3.1508447e-05,0.53502786,1.291226e-05,3.2734144e-05,0.13426013,0.12648647,2.6348294e-05,4.215756e-09,9.283993e-06,3.719782e-07,0.15735868
E16-18h_a_S01_15160x106800-slice0,1.7691406e-06,0.096343644,4.269826e-09,1.7711485e-05,1.2236197e-07,9.740426e-05,0.47120276,2.1918363e-06,6.0521597e-06,0.053347412,0.3710454,6.8398567e-06,7.5903344e-08,5.5286937e-06,1.095147e-07,0.007922952
E16-18h_a_S01_15160x106820-slice0,0.089568555,0.062341068,3.8774576e-08,0.020001566,5.277981e-08,0.15043819,0.13526899,2.1333983e-06,0.0016918784,0.18711206,0.058293294,6.744325e-05,7.349872e-05,1.7704459e-05,5.42563e-07,0.2951229
E16-18h_a_S01_15160x106840-slice0,0.13917287,0.18870312,1.6234607e-08,4.735409e-06,3.4629068e-08,0.0015291257,0.13283913,0.000973783,0.0035490482,0.081687644,0.2420647,0.016150702,0.0025984813,0.0002593562,3.9146416e-05,0.19042806
E16-18h_a_S01_15160x106860-slice0,0.25643486,0.00021340976,3.8674813e-07,9.907387e-06,1.3109178e-09,0.00034877562,0.26975104,9.391081e-06,0.035900254,0.0011111886,0.090785734,0.017165774,0.11490677,0.00016619093,4.4711084e-07,0.21319588
E16-18h_a_S01_15160x106880-slice0,0.60550326,0.000117509546,1.1912125e-06,0.06429838,1.3864738e-05,7.43137e-07,0.14009544,4.0141966e-08,0.07220754,3.7365583e-06,0.0011674514,0.005593427,0.0040251897,0.00024167613,2.1020323e-08,0.10673059
E16-18h_a_S01_15160x106900-slice0,0.26307437,0.036132317,1.7134873e-05,0.1545268,6.742893e-06,0.0003515568,0.041139714,1.3212845e-06,0.034275394,0.00016051228,0.10654528,2.7663265e-05,0.2067301,1.2411994e-05,3.0034346e-09,0.15699871
E16-18h_a_S01_15160x106920-slice0,0.48429236,6.606893e-06,1.0897138e-06,2.340161e-05,4.2677064e-05,1.1247893e-05,0.085453056,5.2795137e-08,0.0002868475,6.0279513e-06,1.2184067e-07,0.012374435,0.41729444,5.2844257e-06,6.037251e-07,0.00020167822
E16-18h_a_S01_15160x106940-slice0,0.6037345,5.825563e-07,0.0436127,2.8207494e-09,4.3894182e-05,7.298849e-05,0.080114484,1.2347764e-05,8.735691e-06,0.053565502,1.6316287e-08,0.050646987,0.16404264,9.612286e-06,8.443626e-08,0.0041349027
E16-18h_a_S01_15160x106960-slice0,0.3566271,9.409307e-08,0.085888654,1.2024033e-12,2.3034541e-08,0.00011037885,7.989285e-06,0.41148254,1.2281579e-07,0.00014773352,5.808795e-11,0.00041272579,0.000120961144,1.0875488e-06,3.5090958e-05,0.1451655
E16-18h_a_S01_15160x106980-slice0,0.40094942,5.2050547e-07,0.46799666,1.6359869e-09,3.284522e-07,6.4394685e-06,0.0031173453,0.118296005,1.4829404e-06,4.538548e-09,5.678661e-06,1.2480797e-05,0.009533237,7.818506e-05,4.4555216e-07,1.6955881e-06
E16-18h_a_S01_15160x107000-slice0,0.33302104,4.812651e-05,0.2626058,3.363519e-09,1.6735336e-07,0.00014871111,7.034111e-05,0.05978844,2.455751e-07,5.8917744e-06,0.036093086,4.747683e-06,0.30805624,0.00011264929,5.776062e-07,4.3947537e-05
E16-18h_a_S01_15160x107020-slice0,0.43798593,5.1318517e-07,0.3995891,2.2336862e-06,2.1556938e-08,1.8928216e-10,5.988998e-06,0.00017895848,3.3374083e-05,0.00010283922,0.16119288,0.000112612295,0.0005521243,8.4150204e-05,1.2918919e-08,0.00015922826
E16-18h_a_S01_15160x107040-slice0,0.51920456,0.058914274,0.291475,4.4652785e-07,9.054339e-08,2.2446578e-07,0.048819914,6.752872e-05,5.704464e-06,1.5409803e-06,0.00032943263,0.014072033,0.00078487495,0.00013869147,0.0002584856,0.06592725
E16-18h_a_S01_15160x107060-slice0,0.4080038,0.0063785804,0.13559613,4.010031e-05,6.6858197e-06,8.620984e-08,0.0052713077,1.7372551e-05,0.000107892345,6.740189e-05,0.05999671,0.00020420559,0.20307092,0.12815635,1.4569988e-08,0.053082474
E16-18h_a_S01_15160x107080-slice0,0.20532316,0.2126013,0.10475127,2.2552302e-07,1.2737448e-05,4.754778e-06,0.051077206,0.21055521,2.3172536e-06,1.5077032e-06,0.00021524247,0.034351826,0.0013415258,0.17952909,2.7292323e-05,0.00020538876
E16-18h_a_S01_15160x107100-slice0,0.41064534,0.12007083,0.11185182,4.689841e-09,3.596451e-05,3.2298693e-05,0.1475709,9.321915e-06,8.119521e-08,7.381109e-06,8.880793e-06,5.345843e-05,3.254813e-07,0.10602693,0.06620708,0.037479416
E16-18h_a_S01_15180x106600-slice0,0.00011446648,0.10197518,0.09375408,9.8404686e-05,5.6363245e-07,0.27373102,0.1070329,0.031505983,0.033905324,0.16101946,0.19214527,2.8733553e-05,0.0038850352,2.3549414e-06,0.0004905845,0.0003106595
E16-18h_a_S01_15180x106620-slice0,1.4214864e-06,0.06538538,0.0780378,0.02698656,1.3386979e-07,0.15490258,0.18938127,0.27241912,0.025627883,0.0028235486,0.0006327737,7.868592e-06,2.8248036e-05,0.00014780297,0.1797471,0.0038704923
E16-18h_a_S01_15180x106640-slice0,1.5167877e-05,1.0169799e-05,0.07655696,0.00053299963,5.4685387e-08,0.24690624,0.13787924,0.1440328,0.027557367,0.091535255,0.022716576,0.0001007777,5.640518e-05,0.0006625167,0.16717649,0.084261045
E16-18h_a_S01_15180x106660-slice0,1.5545138e-05,4.4352528e-05,0.09880959,0.05871987,7.892935e-09,0.0002794931,0.14918591,0.15087682,0.006780975,1.4183275e-05,0.25019434,1.6821336e-05,0.0294527,2.5469708e-05,0.0005582132,0.2550257
E16-18h_a_S01_15180x106680-slice0,3.1010248e-05,1.4042206e-06,0.004390229,0.120405905,8.886495e-09,0.105911024,0.23293982,0.2974867,0.06661781,6.765736e-06,0.016270826,1.9314609e-08,4.5635824e-07,5.5409684e-05,0.15080664,0.0050759385
E16-18h_a_S01_15180x106700-slice0,5.7377173e-07,1.2532035e-05,4.894427e-07,0.02330337,1.2331072e-09,4.8710797e-07,0.04114376,0.75804,6.9173264e-05,0.035617195,0.14111675,1.3945586e-06,3.9056903e-08,3.819054e-05,7.026955e-05,0.00058578607
E16-18h_a_S01_15180x106720-slice0,3.1160178e-07,3.9776754e-05,2.682183e-10,0.1321933,6.955335e-08,1.8973918e-07,0.32584044,0.45828894,1.165413e-05,7.38105e-05,0.042572826,9.539372e-07,7.2126534e-07,3.1154087e-07,3.1996984e-05,0.040944703
E16-18h_a_S01_15180x106740-slice0,0.00017203018,0.07341583,8.892036e-08,0.00078726094,2.702814e-08,0.00012997315,0.5525846,0.02774619,1.8687622e-05,0.00022751925,0.10239046,0.0038124458,1.965993e-07,1.4002285e-05,0.00020269008,0.23849796
E16-18h_a_S01_15180x106760-slice0,4.734709e-07,0.00059132784,1.3748801e-08,0.016111972,3.6866762e-08,0.004094774,0.5373276,3.394345e-05,0.069682986,2.3006156e-05,0.1951461,3.0172258e-05,7.503643e-07,6.787169e-06,4.8832323e-08,0.17695
E16-18h_a_S01_15180x106780-slice0,1.2222973e-09,0.15464823,4.8932364e-08,0.00029491383,5.6643884e-08,0.00030541414,0.777984,0.023737878,0.00040600493,0.00012523633,0.040068343,3.1862765e-08,2.2564216e-10,1.5714486e-05,2.2199112e-07,0.002413973
E16-18h_a_S01_15180x106800-slice0,9.2526525e-06,0.17979348,3.4191075e-07,0.029235717,2.2116016e-08,3.0234474e-05,0.4791398,7.1184486e-06,9.806629e-06,0.006475618,0.20981173,2.0626574e-09,3.7100088e-07,0.00034584335,8.217931e-07,0.09513981
E16-18h_a_S01_15180x106820-slice0,0.0026738257,0.28526857,1.9984023e-08,0.00080760673,1.00290535e-07,0.00259879,0.18019001,3.53888e-05,0.00052557036,0.14196046,0.20630908,1.3787905e-08,7.1538896e-05,0.00012155443,4.2821145e-07,0.17943704
E16-18h_a_S01_15180x106840-slice0,0.2691156,0.073877774,2.9122311e-09,0.060089197,4.539653e-10,8.123266e-06,0.17056035,4.6498462e-07,0.00028580893,0.047368072,0.15063544,1.4699455e-06,0.0006110255,1.1553633e-06,2.7192772e-08,0.22744556
E16-18h_a_S01_15180x106860-slice0,0.5463769,0.032029785,3.6861232e-07,1.2360739e-07,1.9983926e-07,1.2366677e-06,0.027431756,1.4882473e-06,0.00032035905,0.025578657,0.029473217,1.4544024e-05,0.24963206,0.015415794,2.4656953e-07,0.07372326
E16-18h_a_S01_15180x106880-slice0,0.3871164,0.18243365,1.4120305e-06,4.921562e-08,8.715651e-09,1.5895958e-08,0.088897794,9.623405e-08,7.803858e-05,6.0616112e-05,0.1261895,2.1194078e-06,0.14028092,3.150851e-06,2.879398e-07,0.07493591
E16-18h_a_S01_15180x106900-slice0,0.63234085,0.13091141,4.743572e-05,0.00056899904,5.7520185e-05,3.139832e-06,0.104290135,6.2743147e-06,0.00019752089,3.143971e-07,5.9486596e-05,0.011438874,0.070354395,0.040191595,4.110061e-05,0.009490971
E16-18h_a_S01_15180x106920-slice0,0.87510437,0.013484762,0.047255863,6.976018e-06,1.3725986e-06,2.3045584e-05,0.052683648,5.7816834e-08,3.8788988e-07,9.3905567e-07,3.480466e-05,0.00013274331,0.008611095,0.0005444194,2.7793174e-06,0.0021126522
E16-18h_a_S01_15180x106940-slice0,0.93294907,0.000194657,0.017199438,1.0955549e-11,3.8905378e-07,2.5308516e-05,0.0021345916,3.4742488e-08,3.183181e-07,1.037823e-06,2.6946293e-07,0.0001822041,0.0321394,6.5085533e-06,1.0082663e-07,0.015166641
E16-18h_a_S01_15180x106960-slice0,0.5162393,2.3544222e-05,0.091693304,5.053319e-09,1.6020181e-06,1.2650697e-05,0.00020749791,0.09399829,1.5922144e-07,8.460708e-05,3.277905e-06,7.2335947e-06,0.2767208,3.085929e-05,0.00032319973,0.020653658
E16-18h_a_S01_15180x106980-slice0,0.3920293,2.963712e-07,0.42489636,2.2268398e-09,5.523405e-09,0.00013357142,0.00020175887,0.17704876,9.446526e-07,3.7604452e-06,3.4416423e-06,6.808397e-08,0.0056206957,6.0173552e-05,8.6967066e-07,1.921767e-08
E16-18h_a_S01_15180x107000-slice0,0.34554902,0.00021209278,0.38361797,3.653778e-08,4.065687e-08,3.5750118e-06,0.023070503,0.025426665,1.3429634e-06,6.866078e-07,0.12505445,1.1566545e-07,0.096900135,0.00016091588,2.3838432e-08,2.4595217e-06
E16-18h_a_S01_15180x107020-slice0,0.5799161,0.00084845384,0.30428597,1.21795365e-05,4.623299e-09,1.1081985e-08,2.8895145e-05,0.00094738696,1.670613e-06,0.06072188,0.051757067,1.2474744e-08,0.0014246628,2.027776e-05,1.2611511e-09,3.5384437e-05
E16-18h_a_S01_15180x107040-slice0,0.40477037,0.0003662961,0.2961955,2.0125824e-06,1.0795974e-06,7.9725e-06,0.001386197,8.041314e-06,0.06898617,0.03189249,0.026518729,2.1809707e-05,0.013489109,0.00015762426,4.0367314e-09,0.15619656
E16-18h_a_S01_15180x107060-slice0,0.17064054,0.049724355,0.31859246,1.4042646e-06,1.3708842e-05,0.0005324221,0.17079355,0.097875856,2.4453516e-06,1.1530209e-08,9.548461e-06,2.552658e-05,0.16344118,0.00034351225,6.776296e-05,0.027935684
E16-18h_a_S01_15180x107080-slice0,0.33942747,6.545854e-05,0.41754144,1.3780349e-09,4.7054514e-06,0.06728503,0.04636333,0.0061896816,2.6007552e-07,1.0325824e-06,4.130025e-05,0.0002467482,0.0009414068,0.00047422686,2.3419962e-05,0.12139441
E16-18h_a_S01_15180x107100-slice0,0.32137513,0.0035972283,0.18000689,6.4203764e-06,2.2162933e-06,3.1857504e-05,0.005234842,0.12417547,6.143081e-06,0.00044898482,0.13536455,0.0078048254,0.00019667216,0.12806988,0.0023798784,0.09129897
E16-18h_a_S01_15200x106600-slice0,3.3034667e-07,0.0039586956,0.042808026,0.0005591841,8.50574e-06,4.4701683e-06,0.09237968,0.20280088,0.14326003,0.25363636,0.13648774,1.0604414e-06,0.00048051614,3.0056672e-05,0.0038624539,0.11972199
E16-18h_a_S01_15200x106620-slice0,2.6069814e-05,0.19241652,0.1362347,0.00041432458,2.3879446e-07,0.17340997,0.07161915,0.11640814,8.449931e-05,0.035934325,0.002843402,2.4194406e-07,2.1424901e-05,0.067126244,0.0018200395,0.20164068
E16-18h_a_S01_15200x106640-slice0,4.5055697e-07,0.0001291562,0.1184624,0.13738135,4.3962987e-07,0.0845819,0.3767871,0.106788516,0.00084671006,0.0012278189,3.873391e-05,1.8075621e-08,1.5782602e-07,0.14795554,0.0048162257,0.020983504
E16-18h_a_S01_15200x106660-slice0,3.581866e-05,0.0002927086,0.13615938,0.039369855,1.2561636e-08,0.091579854,0.2821778,0.11883032,0.00019315192,0.00012985675,0.00015332519,8.021797e-10,9.700337e-07,0.23700275,0.005065622,0.08900855
E16-18h_a_S01_15200x106680-slice0,3.3665028e-06,0.000108308835,0.09963423,2.8618904e-05,3.2530225e-09,0.00064542366,0.094585106,0.07812743,0.089394495,4.5857956e-05,0.29927528,1.2849817e-08,4.1665764e-05,0.2512481,0.07155143,0.01531068
E16-18h_a_S01_15200x106700-slice0,2.4299897e-08,4.6586047e-07,1.11227855e-07,0.07881409,2.7571379e-09,1.9227195e-05,0.1589267,0.58885014,0.057097454,6.4501844e-05,0.096226424,6.8387124e-07,8.8116576e-07,2.229541e-05,1.2439561e-05,0.01996464
E16-18h_a_S01_15200x106720-slice0,3.168953e-05,0.07061134,1.3175809e-06,0.031974226,1.5127553e-07,0.00026833534,0.26929876,0.40790722,4.5615e-05,0.0069708168,0.08731656,0.000135254,0.00029139442,0.0508176,0.00046928477,0.07386038
E16-18h_a_S01_15200x106740-slice0,0.0016598041,0.061963413,0.0002597351,0.005623201,2.6819254e-07,0.30014583,0.30877405,0.00013047628,0.00019718427,0.03179912,0.061525904,6.777547e-07,0.012149135,0.0122262435,7.6405246e-05,0.20346853
E16-18h_a_S01_15200x106760-slice0,0.00034828804,0.047583546,6.982172e-05,0.00754617,7.666434e-09,0.000524343,0.39457554,0.034938987,0.009434056,0.0002615397,0.30422816,1.000166e-06,3.1393833e-05,0.007066342,1.14874005e-07,0.19339062
E16-18h_a_S01_15200x106780-slice0,0.057977293,0.032096453,0.00011886513,0.0007808622,1.8275034e-05,0.00020664383,0.3292617,4.9619375e-06,0.05396253,0.057769164,0.21591902,0.006898022,0.00022882356,0.03511813,2.2816476e-08,0.20963915
E16-18h_a_S01_15200x106800-slice0,0.001915564,0.12476366,5.6963827e-06,2.601481e-06,1.7105087e-07,2.3458776e-06,0.21969518,0.00042855396,3.8878015e-06,0.03313063,0.3917691,1.8673453e-06,5.8695743e-05,9.433539e-05,3.9344477e-06,0.22812377
E16-18h_a_S01_15200x106820-slice0,0.098222435,0.0019120225,4.4324065e-07,0.0024142147,6.1599814e-09,1.4198655e-06,0.18860091,1.4589444e-08,0.0002181164,0.052517675,0.21615821,1.120714e-06,0.0016032032,4.716349e-06,3.2168806e-08,0.43834552
E16-18h_a_S01_15200x106840-slice0,0.47366965,0.00042424598,4.0620452e-07,3.2030332e-06,6.752424e-07,7.116901e-06,0.14397652,3.415321e-07,0.08578697,0.061472647,0.07005238,1.37292e-06,0.04382847,9.157183e-05,3.019672e-09,0.12068443
E16-18h_a_S01_15200x106860-slice0,0.13549852,0.0003197105,1.4466278e-07,1.5055545e-06,2.1232129e-06,7.455976e-08,0.24404219,1.582679e-09,9.9491735e-05,0.05662096,0.16237524,2.3895086e-06,0.37669325,0.00032137008,1.0911353e-12,0.024023056
E16-18h_a_S01_15200x106880-slice0,0.48933968,0.02146287,0.00044682025,0.03695476,0.021725377,0.00025695816,0.1779778,8.0322934e-07,0.000104383784,0.000298146,0.0008124853,0.00026845056,0.10169994,0.005279445,4.011691e-06,0.14336812
E16-18h_a_S01_15200x106900-slice0,0.5618711,0.12880003,0.012239753,0.00024444627,5.834505e-07,6.281984e-09,0.047196493,5.590201e-05,3.0123832e-08,0.00035091033,0.095731236,2.9154658e-05,0.106256455,0.00022194051,0.00026297264,0.046739023
E16-18h_a_S01_15200x106920-slice0,0.5792513,0.00015869222,0.0033828714,0.048728105,1.1898909e-05,6.9101804e-09,0.025949685,4.8484407e-07,6.555326e-05,0.023495356,0.04577946,1.0780788e-06,0.074036725,0.108828366,1.468896e-05,0.09029572
E16-18h_a_S01_15200x106940-slice0,0.79701346,2.6604317e-07,0.0049492694,5.8198015e-07,4.4914445e-06,1.11879705e-08,0.00062559015,8.8616076e-10,4.1209933e-09,0.000138712,0.00033115564,9.2384425e-06,0.16235079,1.6449353e-07,1.05644666e-07,0.034576163
E16-18h_a_S01_15200x106960-slice0,0.5579993,2.4267107e-08,0.121468134,8.752825e-06,6.8451886e-06,3.6844688e-07,2.3751008e-06,0.001049943,1.2381448e-05,0.00017392063,3.9218367e-06,1.0952897e-06,0.31904253,8.125886e-06,1.3203233e-05,0.00020909614
E16-18h_a_S01_15200x106980-slice0,0.51300967,1.5159024e-07,0.47205123,7.723747e-06,1.8709795e-07,0.00038470805,0.0004666573,0.013305461,4.2448437e-06,2.377331e-05,1.1619818e-06,2.992962e-06,0.00044559553,0.00022537318,1.10028864e-07,7.102287e-05
E16-18h_a_S01_15200x107000-slice0,0.46372846,0.00016919672,0.5109652,1.5195317e-06,1.0216462e-08,6.0888894e-08,0.023608588,5.4126376e-06,2.0800015e-05,0.00028924804,1.538025e-05,1.1134267e-08,0.0008730316,0.00032285575,3.6750106e-10,2.1211774e-07
E16-18h_a_S01_15200x107020-slice0,0.6852784,0.020816652,0.24559142,8.8656656e-05,2.8355492e-08,5.9355255e-08,0.04698816,7.599418e-08,8.503473e-06,0.00032658462,5.704529e-05,8.481811e-07,9.570025e-06,1.0668318e-05,1.0117059e-08,0.00082335057
E16-18h_a_S01_15200x107040-slice0,0.3832007,0.07834942,0.3891806,3.4886134e-06,3.3970252e-07,1.0839038e-05,0.14469376,3.0504658e-05,4.3490738e-05,0.001057562,4.839766e-06,0.00010785239,0.0032964472,7.4413388e-06,4.5769575e-06,8.141471e-06
E16-18h_a_S01_15200x107060-slice0,0.49254948,0.0030890892,0.21768145,2.060118e-11,2.7839671e-06,0.00016346244,0.08791878,0.00012509836,0.00025884376,3.5962763e-05,3.587076e-05,0.02151506,0.17644629,0.00014631927,7.484883e-09,3.1492695e-05
E16-18h_a_S01_15200x107080-slice0,0.23165289,1.35997425e-05,0.19905217,1.2361084e-08,3.1789122e-07,0.00024244291,0.26885104,0.12574749,4.8031467e-07,6.778815e-07,4.5652523e-05,5.4965196e-05,0.17428236,3.412723e-07,5.3914206e-05,1.6516085e-06
E16-18h_a_S01_15200x107100-slice0,0.14925674,0.14974977,0.18561882,7.89125e-09,2.949773e-06,9.979883e-05,0.12547886,0.14736964,2.103157e-05,7.5783073e-06,0.03793359,4.55703e-05,4.681089e-06,0.2036332,5.0541927e-05,0.00072720123
E16-18h_a_S01_15220x106600-slice0,3.9026204e-06,0.002874362,0.1439586,0.048285335,3.1392397e-06,0.0007934445,0.509148,0.05336199,0.003371983,0.0747409,0.023458192,6.234677e-07,0.0011123454,0.008401606,0.12193293,0.008552606
E16-18h_a_S01_15220x106620-slice0,7.384944e-07,0.2285669,0.10738345,0.00027342065,8.485234e-06,0.0021308456,0.06316526,0.09031986,0.04012375,0.00016833658,0.00080511766,9.411026e-10,0.0006388544,0.13613042,0.17575143,0.15453315
E16-18h_a_S01_15220x106640-slice0,5.02863e-06,0.00028220567,0.15634465,0.0603569,1.0767434e-06,0.0014091082,0.3167381,0.03474378,0.13294344,0.01753701,3.5940427e-06,1.566125e-10,2.3201686e-07,0.14879431,0.13010192,0.0007386227
E16-18h_a_S01_15220x106660-slice0,6.105333e-06,0.0005407615,0.21212049,0.001259464,6.216091e-08,0.07640796,0.13578618,0.014954302,0.0013523725,0.14842865,0.23290758,6.360661e-08,2.579285e-06,0.07545137,0.08378225,0.016999766
E16-18h_a_S01_15220x106680-slice0,3.8742266e-07,2.8156395e-05,0.24677101,0.060921207,2.6778306e-09,2.5160116e-05,0.3708834,0.09115334,0.00023630165,5.7197954e-06,0.086929806,7.842055e-08,2.0297936e-07,0.0025290325,0.0642297,0.07628646
E16-18h_a_S01_15220x106700-slice0,6.469278e-10,0.00016668873,0.07376102,3.6055945e-07,1.7662746e-08,0.000112399386,0.0025218863,0.29827672,0.079303235,0.0013305913,0.13614579,2.3238543e-05,0.00017003377,0.38164657,0.0008240268,0.025717376
E16-18h_a_S01_15220x106720-slice0,4.1397973e-07,0.00051616837,0.0028035913,1.2126105e-06,3.7164012e-09,0.011939909,0.4284918,0.119925745,0.009362875,6.100501e-05,0.26543522,6.405396e-07,7.665276e-05,2.8054837e-06,0.0957146,0.06566738
E16-18h_a_S01_15220x106740-slice0,0.056948952,0.078544974,0.031385306,0.0011151674,5.206515e-09,0.07359148,0.4067434,0.034525063,0.000106261745,0.046019465,0.048410267,5.3727486e-08,0.0009540029,0.00038368226,0.0021882008,0.21908368
E16-18h_a_S01_15220x106760-slice0,0.011422719,0.001899723,0.019173335,1.3717808e-05,3.5595232e-07,0.00024707968,0.30457562,6.747706e-05,0.051589236,0.055822026,0.14740105,3.5060916e-06,4.8633156e-05,9.3614e-06,9.504526e-07,0.40772527
E16-18h_a_S01_15220x106780-slice0,0.094944075,0.0069569703,0.006108043,0.06691241,2.3651607e-08,4.8168135e-06,0.32841006,0.00029904454,0.00039454328,0.00048697734,0.19943881,7.763581e-06,1.6455489e-06,0.0014786535,1.0367535e-06,0.2945552
E16-18h_a_S01_15220x106800-slice0,0.00012832369,0.087492995,0.008164891,0.00015155322,2.702956e-07,0.033927515,0.49266315,6.774764e-07,4.2667834e-05,3.6891404e-05,0.016124181,1.2068467e-06,0.008300207,0.036144584,0.00039705145,0.31642377
E16-18h_a_S01_15220x106820-slice0,3.759767e-06,9.172315e-05,7.675306e-07,4.155729e-08,7.7663276e-07,0.0925181,0.50080055,2.6024238e-05,0.12388002,4.1720978e-06,0.04135415,5.948849e-05,8.5487794e-05,0.001249282,0.067433186,0.17249244
E16-18h_a_S01_15220x106840-slice0,0.20819798,0.0011081521,3.743257e-06,1.8609904e-05,6.918468e-05,0.0003511915,0.32271928,9.944828e-08,0.012871336,0.09535638,0.12581186,8.530149e-05,0.058428604,0.0009044022,1.1519343e-08,0.1740739
E16-18h_a_S01_15220x106860-slice0,0.44462663,0.03731418,0.015344359,5.4993634e-06,0.00013770614,0.17840488,0.061746407,1.6795882e-08,0.003235329,0.020876085,0.049930014,1.917165e-05,0.05226384,0.06364676,6.3912466e-08,0.07244905
E16-18h_a_S01_15220x106880-slice0,0.30349442,0.064687856,0.003802765,0.00034584518,9.503426e-05,2.7382985e-06,0.07427451,3.927936e-07,9.749049e-07,6.912597e-05,0.11693339,0.009241456,0.24596693,0.06562659,2.7168528e-05,0.11543083
E16-18h_a_S01_15220x106900-slice0,0.5360575,0.00017622585,0.010446907,0.0005511379,4.5547713e-06,4.8060076e-07,0.09807814,1.6260327e-06,9.887668e-06,0.047459308,0.033599645,1.3079778e-06,0.16379201,0.00046863232,0.050965473,0.05838725
E16-18h_a_S01_15220x106920-slice0,0.8429943,0.0074438974,0.0008518243,2.4860063e-07,7.746098e-09,1.5431903e-07,0.026326844,7.2720407e-09,1.6142863e-09,6.9280475e-05,6.414182e-07,8.872484e-08,0.12216481,9.315357e-05,1.7042767e-05,3.7787962e-05
E16-18h_a_S01_15220x106940-slice0,0.72597617,2.4141676e-05,0.06118157,1.0858064e-06,1.5131369e-07,3.2220934e-10,0.015982948,4.616224e-08,4.4284907e-06,0.0054095015,0.031422313,9.88411e-10,0.1596129,6.506121e-06,3.6449107e-06,0.0003746082
E16-18h_a_S01_15220x106960-slice0,0.6549439,5.1425193e-08,0.077523984,0.0008003721,4.499665e-06,8.526431e-06,0.012064496,6.284757e-05,0.0345671,0.05667914,0.00045374184,5.1342306e-07,0.09441262,1.2527485e-05,6.2142067e-06,0.0684595
E16-18h_a_S01_15220x106980-slice0,0.4044321,2.3791661e-07,0.33709216,0.061845846,5.873014e-07,0.0007334372,3.0184267e-05,0.029832747,4.463397e-05,0.16437724,5.4109692e-05,3.5585774e-07,0.0005962802,0.00077109365,2.5312303e-07,0.00018870288
E16-18h_a_S01_15220x107000-slice0,0.4575502,0.00077714893,0.41111556,1.22749525e-05,3.7558002e-06,1.8194376e-05,0.0074421572,3.7810182e-06,1.2222935e-05,0.00016325463,0.069626376,0.0041937158,0.0010332674,2.4840654e-05,2.364245e-09,0.048023142
E16-18h_a_S01_15220x107020-slice0,0.5077295,2.1133947e-05,0.3146611,0.0026173159,2.3147864e-08,1.6508109e-08,0.004803342,4.60354e-07,2.2239983e-05,4.4687433e-05,0.0010424247,1.2407056e-06,0.06725466,6.4553874e-06,3.3011258e-08,0.10179549
E16-18h_a_S01_15220x107040-slice0,0.40115535,0.00018268492,0.3284799,1.2961658e-08,1.5450088e-06,1.2936806e-05,0.039111495,0.00022125385,5.715294e-06,0.17133379,0.00029414817,0.02274532,0.0018786151,4.4483277e-05,0.00010368269,0.03442901
E16-18h_a_S01_15220x107060-slice0,0.4344029,4.5670945e-06,0.29291984,6.021101e-08,1.9069581e-07,5.469866e-06,0.19078067,0.0009950141,9.735096e-07,0.00027655033,0.0003447115,1.147955e-05,0.08020592,3.1150046e-06,5.053283e-08,4.84985e-05
E16-18h_a_S01_15220x107080-slice0,0.46671778,0.000110574794,0.1767561,1.3258272e-08,2.3765402e-07,1.5912498e-09,0.13938811,3.456794e-05,3.623726e-05,3.9399328e-07,0.20344895,0.0133068925,7.473528e-05,7.0777575e-09,4.4686328e-08,0.00012535382
